Item Description,Quantity,Unit,Unit Price,Extension
"Superpave Bituminous Concrete Upper Binder Layer, Widening, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",2449,TON,65,159185
"Superpave Bituminous Concrete Upper Binder Layer, Widening, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",2449,TON,64.82,158744.18
"Superpave Bituminous Concrete Lower Binder Layer, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",16795,TON,63.78,1071185.1
"Superpave Bituminous Concrete Lower Binder Layer, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",16795,TON,56,940520
"Superpave Bituminous Concrete Lower Binder Layer, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",16795,TON,61.55,1033732.25
"Superpave Bituminous Concrete Lower Binder Layer, Patching, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",100,TON,150,15000
"Superpave Bituminous Concrete Lower Binder Layer, Patching, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",100,TON,300,30000
"Superpave Bituminous Concrete Lower Binder Layer, Patching, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",100,TON,134.5,13450
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",20314,TON,65.97,1340114.58
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",20314,TON,69.7,1415885.8
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",20314,TON,69.7,1415885.8
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",20314,TON,72.82,1479265.48
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",20314,TON,67.97,1380742.58
"Superpave Bituminous Concrete Wearing Surface Layer, Widening, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",275,TON,82.37,22651.75
"Superpave Bituminous Concrete Wearing Surface Layer, Widening, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",275,TON,127.3,35007.5
"Superpave Bituminous Concrete Wearing Surface Layer, Widening, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",275,TON,127.3,35007.5
"Superpave Bituminous Concrete Wearing Surface Layer, Widening, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",275,TON,117.9,32422.5
"Superpave Bituminous Concrete Wearing Surface Layer, Widening, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",275,TON,88.86,24436.5
"Superpave Bituminous Concrete Upper Binder Layer, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",32851,TON,50.51,1659304.01
"Superpave Bituminous Concrete Upper Binder Layer, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",32851,TON,52.81,1734861.31
"Superpave Bituminous Concrete Upper Binder Layer, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",32851,TON,52.81,1734861.31
"Superpave Bituminous Concrete Upper Binder Layer, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",32851,TON,56.87,1868236.37
"Superpave Bituminous Concrete Upper Binder Layer, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",32851,TON,57.7,1895502.7
"Superpave Bituminous Concrete Upper Binder Layer, Patching, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",100,TON,135.59,13559
"Superpave Bituminous Concrete Upper Binder Layer, Patching, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",100,TON,202.77,20277
"Superpave Bituminous Concrete Upper Binder Layer, Patching, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",100,TON,202.77,20277
"Superpave Bituminous Concrete Upper Binder Layer, Patching, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",100,TON,94.86,9486
"Superpave Bituminous Concrete Upper Binder Layer, Patching, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",100,TON,90.31,9031
"Superpave Bituminous Concrete Upper Binder Layer, Leveling, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",100,TON,84.12,8412
"Superpave Bituminous Concrete Upper Binder Layer, Leveling, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",100,TON,109.88,10988
"Superpave Bituminous Concrete Upper Binder Layer, Leveling, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",100,TON,109.88,10988
"Superpave Bituminous Concrete Upper Binder Layer, Leveling, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",100,TON,105.85,10585
"Superpave Bituminous Concrete Upper Binder Layer, Leveling, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",100,TON,66.86,6686
"Superpave Bituminous Concrete Upper Binder Layer, Leveling, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",372,TON,65.4,24328.8
"Superpave Bituminous Concrete Upper Binder Layer, Leveling, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",372,TON,74.73,27799.56
"Superpave Bituminous Concrete Upper Binder Layer, Leveling, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",372,TON,74.73,27799.56
"Superpave Bituminous Concrete Upper Binder Layer, Leveling, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",372,TON,71.23,26497.56
"Superpave Bituminous Concrete Upper Binder Layer, Leveling, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",372,TON,69.27,25768.44
"Superpave Bituminous Concrete Upper Binder Layer, Widening, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",488,TON,63.38,30929.44
"Superpave Bituminous Concrete Upper Binder Layer, Widening, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",488,TON,83.35,40674.8
"Superpave Bituminous Concrete Upper Binder Layer, Widening, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",488,TON,85.35,41650.8
"Superpave Bituminous Concrete Upper Binder Layer, Widening, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",488,TON,82.2,40113.6
"Superpave Bituminous Concrete Upper Binder Layer, Widening, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",488,TON,81,39528
"Superpave Bituminous Concrete Lower Binder Layer, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",30269,TON,48.15,1457452.35
"Superpave Bituminous Concrete Lower Binder Layer, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",30269,TON,52.44,1587306.36
"Superpave Bituminous Concrete Lower Binder Layer, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",30269,TON,52.44,1587306.36
"Superpave Bituminous Concrete Lower Binder Layer, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",30269,TON,55.09,1667519.21
"Superpave Bituminous Concrete Lower Binder Layer, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",30269,TON,56.17,1700209.73
"Superpave Bituminous Concrete Lower Binder Layer, Widening, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",506,TON,63.36,32060.16
"Superpave Bituminous Concrete Lower Binder Layer, Widening, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",506,TON,84.03,42519.18
"Superpave Bituminous Concrete Lower Binder Layer, Widening, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",506,TON,84.03,42519.18
"Superpave Bituminous Concrete Lower Binder Layer, Widening, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",506,TON,96.45,48803.7
"Superpave Bituminous Concrete Lower Binder Layer, Widening, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",506,TON,81,40986
"Superpave Bituminous Concrete Base Layer, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",87,TON,83.38,7254.06
"Superpave Bituminous Concrete Base Layer, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",87,TON,94.24,8198.88
"Superpave Bituminous Concrete Base Layer, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",87,TON,94.24,8198.88
"Superpave Bituminous Concrete Base Layer, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",87,TON,72.67,6322.29
"Superpave Bituminous Concrete Base Layer, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",87,TON,77.43,6736.41
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",1751,TON,73.89,129381.39
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",1751,TON,78.06,136683.06
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",1751,TON,88.72,155348.72
"Superpave Bituminous Concrete Wearing Surface Layer, Leveling, 3/4"" Maximum Aggregate Size Mix, ESAL Range C/D",250,TON,88.23,22057.5
"Superpave Bituminous Concrete Wearing Surface Layer, Leveling, 3/4"" Maximum Aggregate Size Mix, ESAL Range C/D",250,TON,96.93,24232.5
"Superpave Bituminous Concrete Wearing Surface Layer, Leveling, 3/4"" Maximum Aggregate Size Mix, ESAL Range C/D",250,TON,97.45,24362.5
"Superpave Bituminous Concrete Upper Binder Layer, Patching, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",250,TON,139.68,34920
"Superpave Bituminous Concrete Upper Binder Layer, Patching, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",250,TON,166.44,41610
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL  Range A/B",757,TON,77.33,58538.81
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL  Range A/B",757,TON,72.95,55223.15
"Superpave Bituminous Concrete Wearing Surface Layer, Leveling, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",250,TON,80.08,20020
"Superpave Bituminous Concrete Wearing Surface Layer, Leveling, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",250,TON,95.36,23840
"Superpave Bituminous Concrete Upper Binder Layer, Patching, 1"" Maximum Aggregate Size Mix, ESAL Range A/B",250,TON,90.03,22507.5
"Superpave Bituminous Concrete Upper Binder Layer, Patching, 1"" Maximum Aggregate Size Mix, ESAL Range A/B",250,TON,143.93,35982.5
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL  Range A/B",127,TON,108,13716
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL  Range A/B",127,TON,116.51,14796.77
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL  Range A/B",127,TON,110.49,14032.23
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL  Range A/B",127,TON,85,10795
"Superpave Bituminous Concrete Upper Binder Layer, 1"" Maximum Aggregate Size Mix, ESAL Range A/B",137,TON,93,12741
"Superpave Bituminous Concrete Upper Binder Layer, 1"" Maximum Aggregate Size Mix, ESAL Range A/B",137,TON,100.2,13727.4
"Superpave Bituminous Concrete Upper Binder Layer, 1"" Maximum Aggregate Size Mix, ESAL Range A/B",137,TON,90.02,12332.74
"Superpave Bituminous Concrete Upper Binder Layer, 1"" Maximum Aggregate Size Mix, ESAL Range A/B",137,TON,75,10275
"Superpave Bituminous Concrete Base Layer, 1"" Maximum Aggregate Size Mix, ESAL Range A/B",105,TON,100,10500
"Superpave Bituminous Concrete Base Layer, 1"" Maximum Aggregate Size Mix, ESAL Range A/B",105,TON,108.13,11353.65
"Superpave Bituminous Concrete Base Layer, 1"" Maximum Aggregate Size Mix, ESAL Range A/B",105,TON,102.55,10767.75
"Superpave Bituminous Concrete Base Layer, 1"" Maximum Aggregate Size Mix, ESAL Range A/B",105,TON,80,8400
"Superpave Bituminous Concrete Wearing Surface Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",230,TON,122.5,28175
"Superpave Bituminous Concrete Wearing Surface Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",230,TON,133.16,30626.8
"Superpave Bituminous Concrete Wearing Surface Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",230,TON,250,57500
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",3581,TON,70,250670
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",3581,TON,77.29,276775.49
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",3581,TON,84.2,301520.2
"Superpave Bituminous Concrete Upper Binder Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range C/D",4238,TON,68,288184
"Superpave Bituminous Concrete Upper Binder Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range C/D",4238,TON,70.98,300813.24
"Superpave Bituminous Concrete Upper Binder Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range C/D",4238,TON,75.85,321452.3
"Superpave Bituminous Concrete Lower Binder Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range C/D",4672,TON,68,317696
"Superpave Bituminous Concrete Lower Binder Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range C/D",4672,TON,70.98,331618.56
"Superpave Bituminous Concrete Lower Binder Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range C/D",4672,TON,76.5,357408
"Superpave Bituminous Concrete Lower Binder Layer, Leveling, 3/4"" Maximum Aggregate Size Mix, ESAL Range C/D",300,TON,70,21000
"Superpave Bituminous Concrete Lower Binder Layer, Leveling, 3/4"" Maximum Aggregate Size Mix, ESAL Range C/D",300,TON,94.14,28242
"Superpave Bituminous Concrete Lower Binder Layer, Leveling, 3/4"" Maximum Aggregate Size Mix, ESAL Range C/D",300,TON,88,26400
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL  Range A/B",284,TON,85,24140
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL  Range A/B",284,TON,86.7,24622.8
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL  Range A/B",284,TON,94,26696
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL  Range A/B",284,TON,85,24140
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL  Range A/B",284,TON,84.1,23884.4
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL  Range A/B",284,TON,107,30388
"Superpave Bituminous Concrete Upper Binder Layer, 1"" Maximum Aggregate Size Mix, ESAL Range A/B",507,TON,67,33969
"Superpave Bituminous Concrete Upper Binder Layer, 1"" Maximum Aggregate Size Mix, ESAL Range A/B",507,TON,68.34,34648.38
"Superpave Bituminous Concrete Upper Binder Layer, 1"" Maximum Aggregate Size Mix, ESAL Range A/B",507,TON,74,37518
"Superpave Bituminous Concrete Upper Binder Layer, 1"" Maximum Aggregate Size Mix, ESAL Range A/B",507,TON,67,33969
"Superpave Bituminous Concrete Upper Binder Layer, 1"" Maximum Aggregate Size Mix, ESAL Range A/B",507,TON,66.29,33609.03
"Superpave Bituminous Concrete Upper Binder Layer, 1"" Maximum Aggregate Size Mix, ESAL Range A/B",507,TON,85,43095
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL  Range A/B",3420,TON,69.5,237690
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL  Range A/B",3420,TON,80,273600
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL  Range A/B",3420,TON,78.18,267375.6
"Superpave Bituminous Concrete Wearing Surface Layer, Leveling, 1/2"" Maximum Aggregate Size Mix, ESAL Range A/B",1516,TON,69.5,105362
"Superpave Bituminous Concrete Wearing Surface Layer, Leveling, 1/2"" Maximum Aggregate Size Mix, ESAL Range A/B",1516,TON,84.5,128102
"Superpave Bituminous Concrete Wearing Surface Layer, Leveling, 1/2"" Maximum Aggregate Size Mix, ESAL Range A/B",1516,TON,76.49,115958.84
"Superpave Bituminous Concrete Base Layer, Widening, 1 1/2"" Maximum Aggregate Size Mix, ESAL Range A/B",600,TON,73.5,44100
"Superpave Bituminous Concrete Base Layer, Widening, 1 1/2"" Maximum Aggregate Size Mix, ESAL Range A/B",600,TON,79.5,47700
"Superpave Bituminous Concrete Base Layer, Widening, 1 1/2"" Maximum Aggregate Size Mix, ESAL Range A/B",600,TON,106.25,63750
"Superpave Bituminous Concrete Wearing Surface Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",9167,TON,79.12,725293.04
"Superpave Bituminous Concrete Wearing Surface Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",9167,TON,84.79,777269.93
"Superpave Bituminous Concrete Upper Binder Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",5451,TON,74.47,405935.97
"Superpave Bituminous Concrete Upper Binder Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",5451,TON,75.8,413185.8
"Superpave Bituminous Concrete Upper Binder Layer, Patching, 1"" Maximum Aggregate Size Mix, ESAL Range A/B",400,TON,169.37,67748
"Superpave Bituminous Concrete Upper Binder Layer, Patching, 1"" Maximum Aggregate Size Mix, ESAL Range A/B",400,TON,135.31,54124
"Superpave Bituminous Concrete Upper Binder Layer, Leveling, 1/2"" Maximum Aggregate Size Mix, ESAL Range A/B",1346,TON,78.72,105957.12
"Superpave Bituminous Concrete Upper Binder Layer, Leveling, 1/2"" Maximum Aggregate Size Mix, ESAL Range A/B",1346,TON,81.12,109187.52
"Superpave Bituminous Concrete Wearing Surface Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",1808,TON,78,141024
"Superpave Bituminous Concrete Wearing Surface Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",1808,TON,74.71,135075.68
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL  Range A/B",3375,TON,72,243000
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL  Range A/B",3375,TON,78.4,264600
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL  Range A/B",3375,TON,84.04,283635
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL  Range A/B",3375,TON,89.7,302737.5
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL  Range A/B",3375,TON,89.1,300712.5
"Superpave Bituminous Concrete Wearing Surface Layer, Leveling, 1/2"" Maximum Aggregate Size Mix, ESAL Range A/B",1430,TON,73.45,105033.5
"Superpave Bituminous Concrete Wearing Surface Layer, Leveling, 1/2"" Maximum Aggregate Size Mix, ESAL Range A/B",1430,TON,83.4,119262
"Superpave Bituminous Concrete Wearing Surface Layer, Leveling, 1/2"" Maximum Aggregate Size Mix, ESAL Range A/B",1430,TON,82.68,118232.4
"Superpave Bituminous Concrete Wearing Surface Layer, Leveling, 1/2"" Maximum Aggregate Size Mix, ESAL Range A/B",1430,TON,83.56,119490.8
"Superpave Bituminous Concrete Wearing Surface Layer, Leveling, 1/2"" Maximum Aggregate Size Mix, ESAL Range A/B",1430,TON,84.6,120978
"Superpave Bituminous Concrete Wearing Surface Layer, 3/8"" Maximum Aggregate Size Mix, ESAL Range A/B",1034,TON,69.24,71594.16
"Superpave Bituminous Concrete Wearing Surface Layer, 3/8"" Maximum Aggregate Size Mix, ESAL Range A/B",1034,TON,70.51,72907.34
"Superpave Bituminous Concrete Wearing Surface Layer, 3/8"" Maximum Aggregate Size Mix, ESAL Range A/B",1034,TON,72.74,75213.16
"Superpave Bituminous Concrete Wearing Surface Layer, 3/8"" Maximum Aggregate Size Mix, ESAL Range A/B",1034,TON,81,83754
"Superpave Bituminous Concrete Wearing Surface Layer, 3/8"" Maximum Aggregate Size Mix, ESAL Range C/D",3841,TON,69.24,265950.84
"Superpave Bituminous Concrete Wearing Surface Layer, 3/8"" Maximum Aggregate Size Mix, ESAL Range C/D",3841,TON,67.2,258115.2
"Superpave Bituminous Concrete Wearing Surface Layer, 3/8"" Maximum Aggregate Size Mix, ESAL Range C/D",3841,TON,70.92,272403.72
"Superpave Bituminous Concrete Wearing Surface Layer, 3/8"" Maximum Aggregate Size Mix, ESAL Range C/D",3841,TON,81,311121
"Superpave Bituminous Concrete Upper Binder Layer, Patching, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",100,TON,119.5,11950
"Superpave Bituminous Concrete Upper Binder Layer, Patching, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",100,TON,147.03,14703
"Superpave Bituminous Concrete Upper Binder Layer, Patching, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",100,TON,154.9,15490
"Superpave Bituminous Concrete Upper Binder Layer, Patching, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",100,TON,125,12500
"Superpave Bituminous Concrete Upper Binder Layer, Leveling, 1/2"" Maximum Aggregate Size Mix, ESAL Range A/B",436,TON,67.64,29491.04
"Superpave Bituminous Concrete Upper Binder Layer, Leveling, 1/2"" Maximum Aggregate Size Mix, ESAL Range A/B",436,TON,70.32,30659.52
"Superpave Bituminous Concrete Upper Binder Layer, Leveling, 1/2"" Maximum Aggregate Size Mix, ESAL Range A/B",436,TON,74.78,32604.08
"Superpave Bituminous Concrete Upper Binder Layer, Leveling, 1/2"" Maximum Aggregate Size Mix, ESAL Range A/B",436,TON,80,34880
"Superpave Bituminous Concrete Upper Binder Layer, Leveling, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",2231,TON,60.86,135778.66
"Superpave Bituminous Concrete Upper Binder Layer, Leveling, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",2231,TON,67.4,150369.4
"Superpave Bituminous Concrete Upper Binder Layer, Leveling, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",2231,TON,70.91,158200.21
"Superpave Bituminous Concrete Upper Binder Layer, Leveling, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",2231,TON,80,178480
"Superpave Bituminous Concrete Upper Binder Layer, Patching, 3/4"" Maximum Aggregate Size Mix, ESAL Range C/D",350,TON,109.5,38325
"Superpave Bituminous Concrete Upper Binder Layer, Patching, 3/4"" Maximum Aggregate Size Mix, ESAL Range C/D",350,TON,90.49,31671.5
"Superpave Bituminous Concrete Upper Binder Layer, Patching, 3/4"" Maximum Aggregate Size Mix, ESAL Range C/D",350,TON,154.9,54215
"Superpave Bituminous Concrete Upper Binder Layer, Patching, 3/4"" Maximum Aggregate Size Mix, ESAL Range C/D",350,TON,115,40250
"Superpave Bituminous Concrete Upper Binder Layer, Leveling, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",1011,TON,67.64,68384.04
"Superpave Bituminous Concrete Upper Binder Layer, Leveling, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",1011,TON,69.78,70547.58
"Superpave Bituminous Concrete Upper Binder Layer, Leveling, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",1011,TON,73.24,74045.64
"Superpave Bituminous Concrete Upper Binder Layer, Leveling, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",1011,TON,80,80880
"Superpave Bituminous Concrete Upper Binder Layer, Leveling, 3/4"" Maximum Aggregate Size Mix, ESAL Range C/D",8288,TON,60.86,504407.68
"Superpave Bituminous Concrete Upper Binder Layer, Leveling, 3/4"" Maximum Aggregate Size Mix, ESAL Range C/D",8288,TON,62.93,521563.84
"Superpave Bituminous Concrete Upper Binder Layer, Leveling, 3/4"" Maximum Aggregate Size Mix, ESAL Range C/D",8288,TON,66.9,554467.2
"Superpave Bituminous Concrete Upper Binder Layer, Leveling, 3/4"" Maximum Aggregate Size Mix, ESAL Range C/D",8288,TON,80,663040
"Superpave Bituminous Concrete Base Layer, Widening, 1 1/2"" Maximum Aggregate Size Mix, ESAL Range A/B",288,TON,76.81,22121.28
"Superpave Bituminous Concrete Base Layer, Widening, 1 1/2"" Maximum Aggregate Size Mix, ESAL Range A/B",288,TON,84.72,24399.36
"Superpave Bituminous Concrete Base Layer, Widening, 1 1/2"" Maximum Aggregate Size Mix, ESAL Range A/B",288,TON,95.43,27483.84
"Superpave Bituminous Concrete Base Layer, Widening, 1 1/2"" Maximum Aggregate Size Mix, ESAL Range A/B",288,TON,90,25920
"Superpave Bituminous Concrete Wearing Surface Layer, Patching, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",20,TON,172,3440
"Superpave Bituminous Concrete Wearing Surface Layer, Patching, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",20,TON,300,6000
"Superpave Bituminous Concrete Wearing Surface Layer, Patching, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",20,TON,275,5500
"Superpave Bituminous Concrete Wearing Surface Layer, Patching, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",20,TON,150,3000
"Superpave Bituminous Concrete Wearing Surface Layer, Patching, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",20,TON,330,6600
"Superpave Bituminous Concrete Wearing Surface Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range C/D",21899,TON,58.08,1271893.92
"Superpave Bituminous Concrete Wearing Surface Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range C/D",21899,TON,77.92,1706370.08
"Superpave Bituminous Concrete Wearing Surface Layer, Leveling, 3/4"" Maximum Aggregate Size Mix, ESAL Range C/D",1068,TON,86.94,92851.92
"Superpave Bituminous Concrete Wearing Surface Layer, Leveling, 3/4"" Maximum Aggregate Size Mix, ESAL Range C/D",1068,TON,99.92,106714.56
"Superpave Bituminous Concrete Wearing Surface Layer, Widening, 3/4"" Maximum Aggregate Size Mix, ESAL Range C/D",1994,TON,86.57,172620.58
"Superpave Bituminous Concrete Wearing Surface Layer, Widening, 3/4"" Maximum Aggregate Size Mix, ESAL Range C/D",1994,TON,118.23,235750.62
"Superpave Bituminous Concrete Upper Binder Layer, Patching, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",750,TON,140.8,105600
"Superpave Bituminous Concrete Upper Binder Layer, Patching, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",750,TON,126.44,94830
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",8587,TON,74.65,641019.55
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",8587,TON,74.1,636296.7
"Superpave Bituminous Concrete Upper Binder Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range C/D",10496,TON,66.48,697774.08
"Superpave Bituminous Concrete Upper Binder Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range C/D",10496,TON,67.3,706380.8
"Superpave Bituminous Concrete Base Layer, Patching, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",300,TON,94.1,28230
"Superpave Bituminous Concrete Base Layer, Patching, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",300,TON,82.7,24810
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",602,TON,90,54180
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",602,TON,88,52976
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",602,TON,98.88,59525.76
"Superpave Bituminous Concrete Wearing Surface Layer, Patching, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",25,TON,90,2250
